Timestamp,Value,Status,Notes
2020-07-06 02:45:00,2833764.75,2,
2020-07-06 03:00:00,2833795.75,2,
2020-07-06 03:15:00,2833826.75,2,
2020-07-06 03:30:00,2833858.25,2,
2020-07-06 03:45:00,2833893,2,
2020-07-06 04:00:00,2833922,2,
2020-07-06 04:15:00,2833953.75,2,
2020-07-06 04:30:00,2833981.75,2,
2020-07-06 04:45:00,2834013.5,2,
2020-07-06 05:00:00,2834041,2,
2020-07-06 05:15:00,2834072.75,2,
2020-07-06 05:30:00,2834100.5,2,
2020-07-06 05:45:00,2834132.25,2,
2020-07-06 06:00:00,2834160,2,
2020-07-06 06:15:00,2834191.75,2,
2020-07-06 06:30:00,2834219.25,2,
2020-07-06 06:45:00,2834253,2,
2020-07-06 07:00:00,2834280.5,2,
2020-07-06 07:15:00,2834308.25,2,
2020-07-06 07:30:00,2834341,2,
2020-07-06 07:45:00,2834370.75,2,
2020-07-06 08:00:00,2834406,2,
2020-07-06 08:15:00,2834437.75,2,
2020-07-06 08:30:00,2834474.25,2,
2020-07-06 08:45:00,2834507.75,2,
2020-07-06 09:00:00,2834547.25,2,
2020-07-06 09:15:00,2834583.75,2,
2020-07-06 09:30:00,2834619,2,
2020-07-06 09:45:00,2834659.75,2,
2020-07-06 10:00:00,2834695.5,2,
2020-07-06 10:15:00,2834736.75,2,
2020-07-06 10:30:00,2834773.25,2,
2020-07-06 10:45:00,2834815.25,2,
2020-07-06 11:00:00,2834852.5,2,
2020-07-06 11:15:00,2834895,2,
2020-07-06 11:30:00,2834932.25,2,
2020-07-06 11:45:00,2834974.75,2,
2020-07-06 12:00:00,2835011.75,2,
2020-07-06 12:15:00,2835054,2,
2020-07-06 12:30:00,2835091.5,2,
2020-07-06 12:45:00,2835129.75,2,
2020-07-06 13:00:00,2835173.25,2,
2020-07-06 13:15:00,2835212,2,
2020-07-06 13:30:00,2835256,2,
2020-07-06 13:45:00,2835295,2,
2020-07-06 14:00:00,2835338.75,2,
2020-07-06 14:15:00,2835379.25,2,
2020-07-06 14:30:00,2835423.75,2,
2020-07-06 14:45:00,2835463,2,
2020-07-06 15:00:00,2835508,2,
2020-07-06 15:15:00,2835547.5,2,
2020-07-06 15:30:00,2835591.75,2,
2020-07-06 15:45:00,2835631.25,2,
2020-07-06 16:00:00,2835676.25,2,
2020-07-06 16:15:00,2835715.25,2,
2020-07-06 16:30:00,2835760.25,2,
2020-07-06 16:45:00,2835800,2,
2020-07-06 17:00:00,2835839.5,2,
2020-07-06 17:15:00,2835884.5,2,
2020-07-06 17:30:00,2835923.75,2,
2020-07-06 17:45:00,2835968.25,2,
2020-07-06 18:00:00,2836007.5,2,
2020-07-06 18:15:00,2836051,2,
2020-07-06 18:30:00,2836088.25,2,
2020-07-06 18:45:00,2836130.5,2,
2020-07-06 19:00:00,2836168,2,
2020-07-06 19:15:00,2836210.25,2,
2020-07-06 19:30:00,2836246.5,2,
2020-07-06 19:45:00,2836287.75,2,
2020-07-06 20:00:00,2836323.75,2,
2020-07-06 20:15:00,2836364.5,2,
2020-07-06 20:30:00,2836399.75,2,
2020-07-06 20:45:00,2836440,2,
2020-07-06 21:00:00,2836475,2,
2020-07-06 21:15:00,2836515,2,
2020-07-06 21:30:00,2836549.5,2,
2020-07-06 21:45:00,2836588.5,2,
2020-07-06 22:00:00,2836623,2,
2020-07-06 22:15:00,2836662.75,2,
2020-07-06 22:30:00,2836697.25,2,
2020-07-06 22:45:00,2836731.25,2,
2020-07-06 23:00:00,2836770.25,2,
2020-07-06 23:15:00,2836805,2,
2020-07-06 23:30:00,2836845,2,
2020-07-06 23:45:00,2836879.75,2,
2020-07-07 00:00:00,2836919.5,2,
2020-07-07 00:15:00,2836954,2,
2020-07-07 00:30:00,2836992.5,2,
2020-07-07 00:45:00,2837026,2,
2020-07-07 01:00:00,2837064.25,2,
2020-07-07 01:15:00,2837097.5,2,
2020-07-07 01:30:00,2837134.75,2,
2020-07-07 01:45:00,2837167.5,2,
2020-07-07 02:00:00,2837204.5,2,
2020-07-07 02:15:00,2837237,2,
2020-07-07 02:30:00,2837274.25,2,
2020-07-07 02:45:00,2837306.5,2,
2020-07-07 03:00:00,2837341.25,2,
2020-07-07 03:15:00,2837378.25,2,
2020-07-07 03:30:00,2837410.75,2,
2020-07-07 03:45:00,2837443,2,
2020-07-07 04:00:00,2837479.25,2,
2020-07-07 04:15:00,2837511.5,2,
2020-07-07 04:30:00,2837547.25,2,
2020-07-07 04:45:00,2837578.5,2,
2020-07-07 05:00:00,2837614.5,2,
2020-07-07 05:15:00,2837645.75,2,
2020-07-07 05:30:00,2837681,2,
2020-07-07 05:45:00,2837711.5,2,
2020-07-07 06:00:00,2837746.25,2,
2020-07-07 06:15:00,2837776,2,
2020-07-07 06:30:00,2837811,2,
2020-07-07 06:45:00,2837840.5,2,
2020-07-07 07:00:00,2837874.75,2,
2020-07-07 07:15:00,2837905,2,
2020-07-07 07:30:00,2837939.25,2,
2020-07-07 07:45:00,2837969.25,2,
