Timestamp,Value,Status,Comment
2020-12-06 11:45:00,96000,0,
2020-12-06 12:00:00,96500,0,
2020-12-06 12:15:00,97000,0,
2020-12-06 12:30:00,97500,0,
2020-12-06 12:45:00,98000,0,
2020-12-06 13:00:00,98500,0,
2020-12-06 13:15:00,99000,0,
2020-12-06 13:30:00,99500,0,
2020-12-06 13:45:00,100000,0,
2020-12-06 14:00:00,100500,0,
2020-12-06 14:15:00,101000,0,
2020-12-06 14:30:00,101500,0,
2020-12-06 14:45:00,102000,0,
2020-12-06 15:00:00,102500,0,
2020-12-06 15:15:00,103000,0,
2020-12-06 15:30:00,103500,0,
2020-12-06 15:45:00,104000,0,
2020-12-06 16:00:00,104500,0,
2020-12-06 16:15:00,105000,0,
2020-12-06 16:30:00,105500,0,
2020-12-06 16:45:00,106000,0,
2020-12-06 17:00:00,106500,0,
2020-12-06 17:15:00,107000,0,
2020-12-06 17:30:00,107500,0,
2020-12-06 17:45:00,108000,0,
2020-12-06 18:00:00,108500,0,
2020-12-06 18:15:00,109000,0,
2020-12-06 18:30:00,109500,0,
2020-12-06 18:45:00,110000,0,
2020-12-06 19:00:00,110500,0,
2020-12-06 19:15:00,111000,0,
2020-12-06 19:30:00,111500,0,
2020-12-06 19:45:00,112000,0,
2020-12-06 20:00:00,2342419.5,0,
2020-12-06 20:15:00,2342519.5,0,
2020-12-06 20:30:00,2342619.5,0,
2020-12-06 20:45:00,2342719.5,0,
2020-12-06 21:00:00,2342819.5,0,
2020-12-06 21:15:00,2342919.5,0,
2020-12-06 21:30:00,2343019.5,0,
2020-12-06 21:45:00,2343119.5,0,
2020-12-06 22:00:00,2343219.5,0,
2020-12-06 22:15:00,2343319.5,0,
2020-12-06 22:30:00,2343419.5,0,
2020-12-06 22:45:00,2343519.5,0,
2020-12-06 23:00:00,2343619.5,0,
2020-12-06 23:15:00,2343719.5,0,
2020-12-06 23:30:00,2343819.5,0,
2020-12-06 23:45:00,2343919.5,0,
2020-12-07 00:00:00,2344019.5,0,
2020-12-07 00:15:00,2344119.5,0,
2020-12-07 00:30:00,2344219.5,0,
2020-12-07 00:45:00,2344319.5,0,
2020-12-07 01:00:00,2344419.5,0,
2020-12-07 01:15:00,2344519.5,0,
2020-12-07 01:30:00,2344619.5,0,
2020-12-07 01:45:00,2344719.5,0,
2020-12-07 02:00:00,2344819.5,0,
2020-12-07 02:15:00,2344919.5,0,
2020-12-07 02:30:00,2345019.5,0,
2020-12-07 02:45:00,2345119.5,0,
2020-12-07 03:00:00,2345219.5,0,
2020-12-07 03:15:00,2345319.5,0,
2020-12-07 03:30:00,2345419.5,0,
2020-12-07 03:45:00,2345519.5,0,
2020-12-07 04:00:00,2345619.5,0,
2020-12-07 04:15:00,2345719.5,0,
2020-12-07 04:30:00,2345819.5,0,
2020-12-07 04:45:00,2345919.5,0,
2020-12-07 05:00:00,2346019.5,0,
2020-12-07 05:15:00,2346119.5,0,
2020-12-07 05:30:00,2346219.5,0,
2020-12-07 05:45:00,2346319.5,0,
2020-12-07 06:00:00,2346419.5,0,
2020-12-07 06:15:00,2346519.5,0,
2020-12-07 06:30:00,2346619.5,0,
2020-12-07 06:45:00,2346719.5,0,
2020-12-07 07:00:00,2346819.5,0,
2020-12-07 07:15:00,2346919.5,0,
2020-12-07 07:30:00,2347019.5,0,
2020-12-07 07:45:00,2347119.5,0,
2020-12-07 08:00:00,2347219.5,0,
2020-12-07 08:15:00,2347319.5,0,
2020-12-07 08:30:00,2347419.5,0,
2020-12-07 08:45:00,2347519.5,0,
2020-12-07 09:00:00,2347619.5,0,
2020-12-07 09:15:00,2347719.5,0,
2020-12-07 09:30:00,2347819.5,0,
2020-12-07 09:45:00,2347919.5,0,
2020-12-07 10:00:00,2348019.5,0,
2020-12-07 10:15:00,2348119.5,0,
2020-12-07 10:30:00,2348219.5,0,
2020-12-07 10:45:00,2348319.5,0,
2020-12-07 11:00:00,2348419.5,0,
2020-12-07 11:15:00,2348519.5,0,
2020-12-07 11:30:00,2348619.5,0,
2020-12-07 11:45:00,2348719.5,0,
2020-12-07 12:00:00,2348819.5,0,
2020-12-07 12:15:00,2348919.5,0,
2020-12-07 12:30:00,2349019.5,0,
2020-12-07 12:45:00,2349119.5,0,
2020-12-07 13:00:00,2349219.5,0,
2020-12-07 13:15:00,2349319.5,0,
2020-12-07 13:30:00,2349419.5,0,
2020-12-07 13:45:00,2349519.5,0,
2020-12-07 14:00:00,2349619.5,0,
2020-12-07 14:15:00,2349719.5,0,
2020-12-07 14:30:00,2349819.5,0,
2020-12-07 14:45:00,2349919.5,0,
2020-12-07 15:00:00,2350019.5,0,
2020-12-07 15:15:00,2350119.5,0,
2020-12-07 15:30:00,2350219.5,0,
2020-12-07 15:45:00,2350319.5,0,
2020-12-07 16:00:00,2350419.5,0,
2020-12-07 16:15:00,2350519.5,0,
2020-12-07 16:30:00,2350619.5,0,
2020-12-07 16:45:00,2350719.5,0,
2020-12-07 17:00:00,2350819.5,0,
2020-12-07 17:15:00,2350919.5,0,
2020-12-07 17:30:00,2351019.5,0,
2020-12-07 17:45:00,2351119.5,0,
2020-12-07 18:00:00,2351219.5,0,
2020-12-07 18:15:00,2351319.5,0,
2020-12-07 18:30:00,2351419.5,0,
2020-12-07 18:45:00,2351519.5,0,
2020-12-07 19:00:00,2351619.5,0,
2020-12-07 19:15:00,2351719.5,0,
2020-12-07 19:30:00,2351819.5,0,
2020-12-07 19:45:00,2351919.5,0,
2020-12-07 20:00:00,2352019.5,0,
2020-12-07 20:15:00,2352119.5,0,
2020-12-07 20:30:00,2352219.5,0,
2020-12-07 20:45:00,2352319.5,0,
2020-12-07 21:00:00,2352419.5,0,
2020-12-07 21:15:00,2352519.5,0,
2020-12-07 21:30:00,2352619.5,0,
2020-12-07 21:45:00,2352719.5,0,
2020-12-07 22:00:00,2352819.5,0,
2020-12-07 22:15:00,2352919.5,0,
2020-12-07 22:30:00,2353019.5,0,
